Yoga,30/03/2021 16:49,FALSE,Yoga,0,58,00:25:27,77,100,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,28,00:00,No,25:26.7,1,0,00:00:00,00:25:27,--,--
Running,29/03/2021 16:49,FALSE,County Limerick Running,5.01,348,00:31:46,141,159,2.3,162,166,06:21,05:33,34,34,0.97,0,0,--,--,0,0,0,--,--,--,00:00,20,00:00,No,00:01.9,6,0,00:31:44,00:31:46,16,43
Yoga,29/03/2021 11:53,FALSE,Yoga,0,37,00:25:11,64,86,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,27,00:00,No,25:11.4,1,0,00:00:00,00:25:11,--,--
Running,28/03/2021 09:05,FALSE,County Limerick Running,16.01,1099,01:41:18,152,166,2.8,168,193,06:20,05:25,61,58,0.94,0,0,--,--,0,0,0,--,--,--,00:00,18,00:00,No,00:02.6,17,0,01:41:13,01:41:18,5,28
Running,27/03/2021 10:56,FALSE,County Limerick Running,3.01,216,00:16:34,161,173,2.6,171,179,05:30,05:08,21,16,1.06,0,0,--,--,0,0,0,--,--,--,00:00,14,00:00,No,00:02.5,4,0,00:16:34,00:16:34,11,22
Cycling,27/03/2021 10:08,FALSE,County Limerick Cycling,15.21,435,00:34:20,161,176,3,--,--,26.6,46.7,83,70,0,0,0,83,118,0,0,0,2733,--,--,00:00,9,00:00,No,00:17.9,4,0,00:34:14,00:34:20,--,42
Running,27/03/2021 09:26,FALSE,County Limerick Running,5.01,370,00:28:17,164,178,3.1,170,181,05:38,04:50,11,10,1.04,0,0,--,--,0,0,0,--,--,--,00:00,18,00:00,No,00:03.0,6,0,00:28:16,00:28:20,11,18
Running,26/03/2021 16:15,FALSE,County Limerick Running,8.01,541,00:51:15,146,160,2.4,163,170,06:24,05:45,27,38,0.96,0,0,--,--,0,0,0,--,--,--,00:00,16,00:00,No,00:03.6,9,0,00:51:12,00:51:15,2,14
Yoga,26/03/2021 12:40,FALSE,Yoga,0,29,00:22:12,59,86,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,26,00:00,No,22:12.1,1,0,00:00:00,00:22:12,--,--
Running,25/03/2021 16:59,FALSE,County Limerick Running,10.01,667,01:01:31,148,171,3,165,177,06:09,04:59,77,68,0.99,0,0,--,--,0,0,0,--,--,--,00:00,16,00:00,No,00:02.4,11,0,01:01:27,01:08:06,2,37
Cardio,24/03/2021 12:10,FALSE,Cardio,0,197,00:27:51,122,155,1.1,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,21,00:00,No,27:51.2,1,0,00:00:00,00:27:51,5,5
Running,23/03/2021 16:54,FALSE,County Limerick Running,10.02,664,01:04:07,146,176,2.5,158,243,06:24,02:02,62,66,1.01,0,0,--,--,0,0,0,--,--,--,00:00,18,00:00,No,00:15.4,22,0,01:04:02,01:06:55,-2,25
Running,22/03/2021 19:53,FALSE,County Limerick Running,5.01,345,00:33:22,139,153,2.2,161,168,06:40,05:56,35,32,0.93,0,0,--,--,0,0,0,--,--,--,00:00,17,00:00,No,00:03.1,6,0,00:33:21,00:33:22,11,38
Yoga,22/03/2021 12:04,FALSE,Yoga,0,31,00:25:58,57,76,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,25,00:00,No,25:57.7,1,0,00:00:00,00:26:56,--,--
Running,21/03/2021 08:21,FALSE,County Limerick Running,14.01,1024,01:37:36,152,174,2.7,164,174,06:58,05:38,310,309,0.87,0,0,--,--,0,0,0,--,--,--,00:00,15,00:00,No,00:02.6,15,0,01:37:31,01:44:08,151,347
Running,20/03/2021 11:20,FALSE,County Limerick Running,2.01,161,00:13:02,156,168,2.2,165,170,06:29,05:50,16,12,0.93,0,0,--,--,0,0,0,--,--,--,00:00,19,00:00,No,00:02.4,3,0,00:13:00,00:13:02,3,17
Running,20/03/2021 10:22,FALSE,County Limerick Running,8.01,605,00:43:15,174,191,3.9,171,181,05:24,04:11,31,30,1.08,0,0,--,--,0,0,0,--,--,--,00:00,17,00:00,No,00:03.2,9,0,00:43:13,00:43:15,4,14
Running,20/03/2021 09:51,FALSE,County Limerick Running,4.01,296,00:25:34,148,163,2.5,163,168,06:22,05:12,30,24,0.96,0,0,--,--,0,0,0,--,--,--,00:00,18,00:00,No,00:03.6,5,0,00:25:33,00:25:34,9,35
Running,19/03/2021 07:27,FALSE,County Limerick Running,5.01,350,00:32:04,142,158,2.4,164,170,06:24,05:42,33,30,0.95,0,0,--,--,0,0,0,--,--,--,00:00,17,00:00,No,00:03.2,6,0,00:32:02,00:32:04,11,38
Yoga,18/03/2021 16:57,FALSE,Yoga,0,41,00:29:07,61,100,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,24,00:00,No,29:07.3,1,0,00:00:00,00:29:07,--,--
Running,17/03/2021 12:29,FALSE,County Limerick Running,4.37,306,00:25:41,152,163,2.6,168,175,05:53,04:57,26,24,1.01,0,0,--,--,0,0,0,--,--,--,00:00,18,00:00,No,02:09.7,5,0,00:25:40,00:25:41,16,27
Cycling,17/03/2021 11:14,FALSE,County Limerick Cycling,30.14,658,01:04:48,148,172,2.5,--,--,27.9,42.2,86,80,0,0,0,81,107,0,0,0,5109,--,--,00:00,9,00:00,No,00:19.7,7,0,01:04:44,01:04:48,19,56
Running,16/03/2021 16:40,FALSE,County Limerick Running,10.01,749,01:02:13,157,179,3.4,162,172,06:13,04:52,58,59,0.99,0,0,--,--,0,0,0,--,--,--,00:00,21,00:00,No,00:02.5,11,0,01:02:10,01:02:45,-1,36
Cardio,16/03/2021 12:34,FALSE,Cardio,0,300,00:33:00,135,162,2,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,25,00:00,No,33:00.1,1,0,00:00:00,00:33:00,10,10
Running,15/03/2021 16:40,FALSE,County Limerick Running,5.01,375,00:33:10,147,160,2.6,161,166,06:37,05:45,8,10,0.94,0,0,--,--,0,0,0,--,--,--,00:00,20,00:00,No,00:02.9,6,0,00:33:08,00:33:10,8,14
Yoga,15/03/2021 13:51,FALSE,Yoga,0,52,00:20:08,79,151,0.2,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,26,00:00,No,20:07.9,1,0,00:00:00,00:20:08,--,--
Running,14/03/2021 10:27,FALSE,County Limerick Running,9,697,00:59:33,157,172,3.1,167,173,06:37,05:14,42,39,0.91,0,0,--,--,0,0,0,--,--,--,00:00,14,00:00,No,00:01.9,10,0,00:59:31,01:00:38,2,28
Running,14/03/2021 09:49,FALSE,County Limerick - Kayathlon 6k,6.02,457,00:32:54,175,184,3.6,172,178,05:28,04:58,24,30,1.06,0,0,--,--,0,0,0,--,--,--,00:00,15,00:00,No,00:04.2,7,0,00:32:52,00:32:54,6,19
Running,14/03/2021 09:12,FALSE,County Limerick Running,5.01,384,00:33:03,150,163,2.7,162,168,06:36,05:19,32,34,0.94,0,0,--,--,0,0,0,--,--,--,00:00,15,00:00,No,00:04.6,6,0,00:33:01,00:33:03,8,36
Yoga,13/03/2021 13:58,FALSE,Yoga,0,133,00:46:05,81,157,0.6,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,26,00:00,No,46:04.6,1,0,00:00:00,00:46:05,--,--
Running,12/03/2021 16:23,FALSE,County Limerick Running,10.01,747,01:05:23,153,167,2.9,162,168,06:32,05:46,93,73,0.94,0,0,--,--,0,0,0,--,--,--,00:00,15,00:00,No,00:03.9,11,0,01:05:21,01:05:23,18,60
Yoga,12/03/2021 12:55,FALSE,Yoga,0,126,00:50:55,77,151,0.2,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,26,00:00,No,50:54.7,1,0,00:00:00,00:50:55,--,--
Yoga,11/03/2021 12:03,FALSE,Yoga,0,41,00:28:37,61,92,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,24,00:00,No,28:37.0,1,0,00:00:00,00:28:37,--,--
Running,10/03/2021 16:41,FALSE,County Limerick - 3x1km Tempo,10.01,733,01:02:03,157,180,3.2,164,175,06:12,04:56,83,70,0.99,0,0,--,--,0,0,0,--,--,--,00:00,14,00:00,No,00:04.8,12,0,01:02:01,01:02:03,8,82
Yoga,10/03/2021 11:52,FALSE,Yoga,0,71,00:36:33,70,122,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,27,00:00,No,36:32.8,1,0,00:00:00,00:36:33,--,--
Yoga,09/03/2021 16:38,FALSE,Yoga,0,45,00:30:18,65,89,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,28,00:00,No,30:18.0,1,0,00:00:00,00:30:18,--,--
Running,09/03/2021 07:02,FALSE,County Limerick Running,8.01,562,00:53:35,142,164,2.6,165,170,06:41,05:41,73,62,0.91,0,0,--,--,0,0,0,--,--,--,00:00,17,00:00,No,00:04.0,9,0,00:53:32,00:53:38,7,51
Yoga,08/03/2021 13:05,FALSE,Yoga,0,26,00:20:04,59,83,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,25,00:00,No,20:04.2,1,0,00:00:00,00:20:04,--,--
Walking,07/03/2021 16:14,FALSE,County Limerick Walking,3.59,237,00:35:02,109,132,0.8,136,162,09:45,06:59,21,18,0.75,0,0,--,--,0,0,0,--,--,--,00:00,19,00:00,No,07:00.6,4,0,00:34:50,00:35:06,4,17
Running,07/03/2021 08:55,FALSE,County Limerick Running,16.01,1085,01:41:47,152,176,2.9,165,172,06:21,05:02,26,31,0.95,0,0,--,--,0,0,0,--,--,--,00:00,14,00:00,No,00:04.6,17,0,01:41:41,01:42:15,-3,16
Cycling,06/03/2021 10:45,FALSE,County Limerick Cycling,4.05,116,00:12:23,135,166,1.2,--,--,19.6,26.3,11,5,0,0,0,70,96,0,0,0,679,--,--,00:00,6,00:00,No,12:23.1,1,0,00:12:19,00:12:23,17,29
Cycling,06/03/2021 08:45,FALSE,County Limerick Cycling,50.66,1226,01:59:10,157,181,3.1,--,--,25.5,49.4,136,136,0,0,0,79,136,0,0,0,8757,--,--,00:00,3,00:00,No,01:31.8,11,0,01:59:07,01:59:58,7,76
Running,05/03/2021 16:08,FALSE,County Limerick Running,10.05,706,01:05:47,151,181,2.8,157,249,06:33,02:03,66,66,0.98,0,0,--,--,0,0,0,--,--,--,00:00,15,00:00,No,00:13.9,21,0,01:05:40,01:09:17,7,34
Yoga,05/03/2021 12:59,FALSE,Yoga,0,26,00:17:26,65,89,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,26,00:00,No,17:26.4,1,0,00:00:00,00:17:26,--,--
Yoga,04/03/2021 17:14,FALSE,Yoga,0,39,00:24:07,67,85,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,29,00:00,No,24:06.6,1,0,00:00:00,00:24:07,--,--
Running,03/03/2021 16:41,FALSE,County Limerick Running,8.02,555,00:53:47,142,155,2.4,162,168,06:42,05:47,65,63,0.92,0,0,--,--,0,0,0,--,--,--,00:00,12,00:00,No,00:08.1,9,0,00:53:46,00:53:47,8,55
Yoga,03/03/2021 11:55,FALSE,Yoga,0,45,00:27:35,67,104,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,24,00:00,No,27:34.9,1,0,00:00:00,00:27:35,--,--
Running,02/03/2021 16:35,FALSE,County Limerick Running,10.01,717,01:07:19,148,163,2.7,161,166,06:44,05:32,58,54,0.92,0,0,--,--,0,0,0,--,--,--,00:00,18,00:00,No,00:03.3,11,0,01:07:16,01:07:43,--,27
Cardio,02/03/2021 12:05,FALSE,Cardio,0,90,00:24:02,94,122,0.1,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,20,00:00,No,24:02.0,1,0,00:00:00,00:24:02,23,23
Walking,01/03/2021 17:56,FALSE,County Limerick Walking,3.01,193,00:32:08,84,103,0.4,118,126,10:41,09:30,28,28,0.8,0,0,--,--,0,0,0,--,--,--,00:00,20,00:00,No,00:03.5,4,0,00:32:06,00:32:08,4,30
Yoga,01/03/2021 12:02,FALSE,Yoga,0,46,00:30:14,66,89,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,25,00:00,No,30:13.6,1,0,00:00:00,00:30:14,--,--
Running,28/02/2021 16:08,FALSE,County Clare Running,8.03,545,00:51:40,145,157,2.4,163,168,06:26,05:28,12,8,0.96,0,0,--,--,0,0,0,--,--,--,00:00,19,00:00,No,00:13.3,9,0,00:51:37,00:52:58,8,16
Walking,27/02/2021 12:59,FALSE,County Limerick Walking,3.75,238,00:41:17,98,113,0.4,116,127,11:01,09:33,19,17,0.78,0,0,--,--,0,0,0,--,--,--,00:00,24,00:00,No,08:42.3,4,0,00:41:17,00:41:17,4,18
Running,27/02/2021 11:21,FALSE,County Limerick Running,2.02,149,00:11:01,172,183,2.4,173,183,05:27,04:44,11,11,1.06,0,0,--,--,0,0,0,--,--,--,00:00,19,00:00,No,00:05.6,3,0,00:11:00,00:11:01,18,27
Cycling,27/02/2021 10:43,FALSE,County Limerick Cycling,14.05,417,00:31:29,168,181,3.3,--,--,26.8,45.6,70,72,0,0,0,82,108,0,0,0,2476,--,--,00:00,19,00:00,No,09:12.0,3,0,00:31:10,00:31:29,13,42
Running,27/02/2021 10:11,FALSE,County Limerick Running,4.02,302,00:21:48,177,186,3.3,172,185,05:26,04:59,6,7,1.07,0,0,--,--,0,0,0,--,--,--,00:00,18,00:00,No,00:04.4,5,0,00:21:46,00:21:48,10,15
Running,27/02/2021 09:58,FALSE,County Limerick Running,1.51,115,00:10:05,148,162,1.9,162,168,06:41,06:13,9,9,0.92,0,0,--,--,0,0,0,--,--,--,00:00,19,00:00,No,03:27.9,2,0,00:10:04,00:10:05,11,20
Walking,26/02/2021 12:43,FALSE,County Limerick Walking,3.46,237,00:32:27,108,135,1,135,160,09:23,07:16,12,11,0.79,0,0,--,--,0,0,0,--,--,--,00:00,21,00:00,No,05:21.5,4,0,00:32:27,00:32:27,-1,22
Running,25/02/2021 16:40,FALSE,County Limerick Running,8.02,586,00:51:42,151,169,3.1,163,168,06:27,05:39,51,53,0.95,0,0,--,--,0,0,0,--,--,--,00:00,17,00:00,No,00:07.4,9,0,00:51:39,00:51:42,-4,18
Yoga,25/02/2021 12:09,FALSE,Yoga,0,51,00:22:21,77,97,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,27,00:00,No,22:20.8,1,0,00:00:00,00:22:21,--,--
Running,24/02/2021 16:38,FALSE,County Limerick Running,8.03,585,00:53:38,148,165,2.9,162,168,06:41,05:34,44,49,0.92,0,0,--,--,0,0,0,--,--,--,00:00,16,00:00,No,00:09.8,9,0,00:53:35,00:53:38,-8,21
Cardio,23/02/2021 12:04,FALSE,Cardio,0,181,00:37:07,106,139,0.5,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,19,00:00,No,37:06.9,1,0,00:00:00,00:37:07,22,29
Running,22/02/2021 16:35,FALSE,County Limerick Running,5.01,350,00:34:09,135,151,2.2,161,166,06:48,06:05,44,38,0.91,0,0,--,--,0,0,0,--,--,--,00:00,18,00:00,No,00:05.5,6,0,00:34:06,00:34:09,12,42
Yoga,22/02/2021 11:53,FALSE,Yoga,0,59,00:23:50,78,105,0.1,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,29,00:00,No,23:50.4,1,0,00:00:00,00:23:50,--,--
Walking,21/02/2021 17:00,FALSE,County Clare Walking,3.71,243,00:37:48,104,134,0.7,132,162,10:11,07:23,4,7,0.74,0,0,--,--,0,0,0,--,--,--,00:00,15,00:00,No,08:17.6,4,0,00:37:47,00:37:48,-4,2
Running,21/02/2021 11:17,FALSE,County Limerick Running,3.51,273,00:24:11,155,168,2.4,166,172,06:53,05:48,20,22,0.87,0,0,--,--,0,0,0,--,--,--,00:00,18,00:00,No,03:35.2,4,0,00:24:08,00:24:27,-5,11
Running,21/02/2021 10:18,FALSE,County Limerick - Kayathlon 10k,10.02,752,00:55:11,176,188,4.5,171,181,05:31,04:59,43,44,1.06,0,0,--,--,0,0,0,--,--,--,00:00,16,00:00,No,00:04.5,11,0,00:55:08,00:55:11,5,23
Running,21/02/2021 09:40,FALSE,County Limerick Running,5.01,376,00:32:17,153,169,2.9,161,166,06:27,05:16,35,36,0.96,0,0,--,--,0,0,0,--,--,--,00:00,18,00:00,No,00:02.6,6,0,00:32:16,00:32:29,5,35
Yoga,20/02/2021 21:13,FALSE,Yoga,0,69,00:36:28,70,108,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,31,00:00,No,36:28.4,1,0,00:00:00,00:36:28,--,--
Running,19/02/2021 16:07,FALSE,County Limerick Running,8.02,611,00:52:56,156,176,3.2,161,166,06:36,05:47,56,52,0.94,0,0,--,--,0,0,0,--,--,--,00:00,21,00:00,No,00:06.0,9,0,00:52:55,00:52:56,-3,21
Yoga,19/02/2021 11:50,FALSE,Yoga,0,77,00:33:04,75,106,0.1,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,25,00:00,No,33:04.0,1,0,00:00:00,00:33:04,--,--
Yoga,18/02/2021 12:03,FALSE,Yoga,0,84,00:38:01,76,110,0.1,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,26,00:00,No,38:01.1,1,0,00:00:00,00:38:01,--,--
Running,17/02/2021 16:38,FALSE,County Limerick Running,5.07,385,00:34:13,152,163,2.7,160,166,06:45,05:31,41,30,0.93,0,0,--,--,0,0,0,--,--,--,00:00,17,00:00,No,00:28.4,6,0,00:34:12,00:34:30,10,38
Yoga,17/02/2021 11:59,FALSE,Yoga,0,41,00:30:32,62,86,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,28,00:00,No,30:31.7,1,0,00:00:00,00:30:32,--,--
Running,16/02/2021 16:35,FALSE,County Limerick - 8k Recovery,8.54,653,00:55:52,157,169,3.1,160,170,06:32,05:09,60,54,0.96,0,0,--,--,0,0,0,--,--,--,00:00,19,00:00,No,03:36.4,9,0,00:55:48,00:57:56,-1,35
Cardio,16/02/2021 12:03,FALSE,Cardio,0,251,00:40:27,117,154,1.1,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,26,00:00,No,40:26.9,1,0,00:00:00,00:40:27,13,13
Yoga,15/02/2021 11:55,FALSE,Yoga,0,67,00:23:05,81,151,0.3,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,26,00:00,No,23:04.9,1,0,00:00:00,00:23:05,--,--
Running,14/02/2021 14:37,FALSE,County Limerick Running,4.01,301,00:26:00,152,163,2.6,163,168,06:29,05:45,23,19,0.95,0,0,--,--,0,0,0,--,--,--,00:00,20,00:00,No,00:04.6,5,0,00:25:59,00:26:04,--,16
Running,14/02/2021 13:52,FALSE,County Limerick - Kayathlon 7k,7.02,527,00:41:13,165,181,3.5,165,183,05:52,04:40,27,32,1.03,0,0,--,--,0,0,0,--,--,--,00:00,20,00:00,No,00:05.8,8,0,00:41:11,00:41:13,--,20
Running,14/02/2021 13:13,FALSE,County Limerick Running,5.03,376,00:33:16,151,164,2.7,159,164,06:37,05:51,30,39,0.95,0,0,--,--,0,0,0,--,--,--,00:00,20,00:00,No,00:11.4,6,0,00:33:14,00:33:16,-6,21
Yoga,13/02/2021 16:52,FALSE,Yoga,0,74,00:36:03,72,115,0.1,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,26,00:00,No,36:02.7,1,0,00:00:00,00:36:03,--,--
Running,12/02/2021 16:10,FALSE,County Limerick Running,8.01,602,00:53:24,154,169,3.1,158,166,06:40,05:51,65,62,0.95,0,0,--,--,0,0,0,--,--,--,00:00,14,00:00,No,00:04.2,9,0,00:53:22,00:53:38,-2,30
Yoga,11/02/2021 14:27,FALSE,Yoga,0,53,00:26:40,73,99,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,26,00:00,No,26:40.3,1,0,00:00:00,00:26:40,--,--
Running,10/02/2021 16:37,FALSE,County Limerick Running,5.01,374,00:33:27,148,164,2.7,158,162,06:40,06:10,39,40,0.95,0,0,--,--,0,0,0,--,--,--,00:00,13,00:00,No,00:04.4,6,0,00:33:26,00:33:27,10,38
Yoga,10/02/2021 11:51,FALSE,Yoga,0,47,00:20:16,78,104,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,27,00:00,No,20:16.2,1,0,00:00:00,00:20:16,--,--
Running,09/02/2021 16:36,FALSE,County Limerick - 8k Recovery,8.02,597,00:53:31,153,165,3,159,164,06:40,05:02,64,58,0.94,0,0,--,--,0,0,0,--,--,--,00:00,11,00:00,No,00:08.6,9,0,00:53:29,00:54:01,6,45
Cardio,09/02/2021 12:03,FALSE,Cardio,0,183,00:35:41,108,147,0.7,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,16,00:00,No,35:40.6,1,0,00:00:00,00:35:41,23,23
Walking,08/02/2021 18:57,FALSE,County Limerick Walking,2.85,180,00:30:50,87,105,0.4,118,126,10:50,09:04,11,12,0.78,0,0,--,--,0,0,0,--,--,--,00:00,20,00:00,No,09:13.7,3,0,00:30:48,00:30:50,4,23
Yoga,08/02/2021 12:53,FALSE,Yoga,0,42,00:22:11,71,102,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,26,00:00,No,22:11.0,1,0,00:00:00,00:22:11,--,--
Running,07/02/2021 10:51,FALSE,County Limerick Running,5.02,408,00:34:18,162,174,3,163,168,06:51,05:55,38,28,0.9,0,0,--,--,0,0,0,--,--,--,00:00,14,00:00,No,00:05.1,6,0,00:34:17,00:34:18,6,33
Running,07/02/2021 10:23,FALSE,County Limerick - Kayathlon 5k,5.04,373,00:26:10,183,191,3.7,171,186,05:12,04:25,21,18,1.13,0,0,--,--,0,0,0,--,--,--,00:00,13,00:00,No,00:07.9,6,0,00:26:08,00:26:10,11,31
Running,07/02/2021 09:43,FALSE,County Limerick Running,5.01,391,00:32:58,157,170,3,160,164,06:35,05:05,37,36,0.95,0,0,--,--,0,0,0,--,--,--,00:00,15,00:00,No,00:04.2,6,0,00:32:57,00:33:03,8,37
Walking,06/02/2021 14:49,FALSE,County Limerick Walking,3.44,225,00:37:29,89,105,0.5,118,125,10:53,09:24,21,19,0.78,0,0,--,--,0,0,0,--,--,--,00:00,18,00:00,No,05:00.4,4,0,00:37:28,00:37:29,8,25
Cycling,06/02/2021 09:39,FALSE,County Limerick Cycling,26.83,719,01:00:55,162,183,3.3,--,--,26.4,43,61,65,0,0,0,78,122,0,0,0,4568,--,--,00:00,5,00:00,No,04:09.5,6,0,01:00:45,01:02:46,14,74
Running,05/02/2021 16:00,FALSE,County Limerick Running,5.01,382,00:32:48,152,165,3,159,164,06:33,05:23,40,35,0.96,0,0,--,--,0,0,0,--,--,--,00:00,15,00:00,No,00:04.8,6,0,00:32:46,00:32:53,10,37
Yoga,05/02/2021 13:16,FALSE,Yoga,0,62,00:22:36,81,146,0.2,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,27,00:00,No,22:35.9,1,0,00:00:00,00:22:36,--,--
Running,04/02/2021 16:32,FALSE,County Limerick Running,8.53,670,00:56:27,158,169,3.3,158,164,06:37,05:54,59,58,0.95,0,0,--,--,0,0,0,--,--,--,00:00,16,00:00,No,03:29.2,9,0,00:56:25,00:56:27,-1,34
Yoga,04/02/2021 12:05,FALSE,Yoga,0,44,00:20:35,75,111,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,28,00:00,No,20:35.3,1,0,00:00:00,00:20:35,--,--
Walking,03/02/2021 17:54,FALSE,County Limerick Walking,2.74,178,00:30:22,81,92,0.4,116,122,11:04,09:18,5,5,0.78,0,0,--,--,0,0,0,--,--,--,00:00,15,00:00,No,08:08.8,3,0,00:30:19,00:30:22,4,8
Yoga,03/02/2021 11:50,FALSE,Yoga,0,50,00:26:14,71,94,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,27,00:00,No,26:14.4,1,0,00:00:00,00:26:14,--,--
Running,02/02/2021 16:33,FALSE,County Limerick Running,5.01,386,00:33:12,152,166,3,158,164,06:38,06:07,35,38,0.95,0,0,--,--,0,0,0,--,--,--,00:00,17,00:00,No,00:03.3,6,0,00:33:11,00:33:12,4,34
Cardio,02/02/2021 12:06,FALSE,Cardio,0,183,00:35:15,109,134,0.6,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,22,00:00,No,35:15.1,1,0,00:00:00,00:35:15,91,91
Yoga,01/02/2021 11:51,FALSE,Yoga,0,48,00:34:13,62,84,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,28,00:00,No,34:13.1,1,0,00:00:00,00:34:13,--,--
Running,31/01/2021 09:38,FALSE,County Limerick - Progression run,15.03,1097,01:35:42,161,189,3.9,162,175,06:22,05:06,114,103,0.97,0,0,--,--,0,0,0,--,--,--,00:00,11,00:00,No,00:42.3,17,0,01:35:38,01:35:46,-12,48
Running,30/01/2021 09:40,FALSE,County Limerick Running,5.11,376,00:33:08,152,165,3,161,168,06:29,05:48,33,38,0.95,0,0,--,--,0,0,0,--,--,--,00:00,15,00:00,No,00:40.7,6,0,00:33:06,00:33:08,6,35
Cycling,29/01/2021 13:18,FALSE,County Limerick Cycling,24.5,602,00:55:35,155,172,3.1,--,--,26.5,43.3,48,41,0,0,0,79,105,0,0,0,4263,--,--,00:00,9,00:00,No,10:35.0,5,0,00:55:31,00:57:22,12,49
Running,28/01/2021 16:32,FALSE,County Limerick Running,5.01,377,00:32:56,155,170,3.1,158,164,06:34,05:50,33,31,0.96,0,0,--,--,0,0,0,--,--,--,00:00,19,00:00,No,00:05.6,6,0,00:32:54,00:32:56,11,37
Yoga,28/01/2021 12:02,FALSE,Yoga,0,92,00:40:24,79,103,0.1,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,27,00:00,No,40:24.0,1,0,00:00:00,00:40:24,--,--
Yoga,27/01/2021 11:53,FALSE,Yoga,0,77,00:31:29,80,126,0.1,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,28,00:00,No,31:29.1,1,0,00:00:00,00:31:29,--,--
Running,26/01/2021 16:33,FALSE,County Limerick Running,5.02,398,00:33:51,163,177,3.3,159,164,06:45,05:57,36,34,0.94,0,0,--,--,0,0,0,--,--,--,00:00,18,00:00,No,00:08.9,6,0,00:33:51,00:33:51,11,38
Cardio,26/01/2021 12:04,FALSE,Cardio,0,261,00:35:25,126,170,2.3,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,25,00:00,No,35:25.4,1,0,00:00:00,00:35:25,15,15
Yoga,25/01/2021 12:54,FALSE,Yoga,0,45,00:30:15,67,88,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,24,00:00,No,30:15.1,1,0,00:00:00,00:30:15,--,--
Cycling,24/01/2021 14:19,FALSE,County Limerick Cycling,24.11,596,00:55:53,156,181,3.1,--,--,25.9,41.3,80,81,0,0,0,76,99,0,0,0,4106,--,--,00:00,3,00:00,No,09:21.2,5,0,00:55:49,00:57:48,17,56
Walking,23/01/2021 17:13,FALSE,County Limerick Walking,3.7,235,00:43:25,87,103,0.5,113,122,11:43,07:44,22,22,0.76,0,0,--,--,0,0,0,--,--,--,00:00,19,00:00,No,08:47.5,4,0,00:43:16,00:43:25,6,30
